UniqueId,StationUniqueId,AreaName,AreaId,Level,Lat,Lon,FriendlyName
940GZZDLRVC-1002071-SEA-4,940GZZDLRVC,SEA,4,0,51.50908,0.01869,SEA
940GZZDLRVC-1002071-VICTO-1,940GZZDLRVC,VICTO,1,0,51.50946,0.01852,VICTO
940GZZDLSHS-1003007-B+R-5,940GZZDLSHS,B+R,5,0,51.53765,5.00E-05,B+R
940GZZDLSHS-1003007-BOOKH-2,940GZZDLSHS,BOOKH,2,1,51.53812,-0.00082,BOOKH
940GZZDLSHS-1003007-BRIDG-1,940GZZDLSHS,BRIDG,1,0,51.53843,-0.00091,BRIDG
940GZZDLSHS-1003007-BRS-4,940GZZDLSHS,BRS,4,0,51.5376,0.00011,BRS
940GZZDLSHS-1003007-DLRN-3,940GZZDLSHS,DLRN,3,0,51.53783,-0.00042,DLRN
940GZZDLSHS-1003007-DLRS-6,940GZZDLSHS,DLRS,6,0,51.53787,-0.0003,DLRS
940GZZDLSIT-1003009-BH-E-3,940GZZDLSIT,BH-E,3,0,51.54583,-0.00855,BH-E
940GZZDLSIT-1003009-BH-W-4,940GZZDLSIT,BH-W,4,0,51.54584,-0.00995,BH-W
940GZZDLSIT-1003009-DLR1-5,940GZZDLSIT,DLR1,5,-1,51.54568,-0.00907,DLR1
940GZZDLSIT-1003009-DLR2-6,940GZZDLSIT,DLR2,6,-1,51.54578,-0.00904,DLR2
940GZZDLSIT-1003009-ENT-E-1,940GZZDLSIT,ENT-E,1,0,51.5456,-0.00841,ENT-E
940GZZDLSIT-1003009-ENT-W-2,940GZZDLSIT,ENT-W,2,0,51.54561,-0.00987,ENT-W
940GZZDLSOQ-1002074-DLR-N-3,940GZZDLSOQ,DLR-N,3,1,51.50001,-0.01638,DLR-N
940GZZDLSOQ-1002074-DLR-S-2,940GZZDLSOQ,DLR-S,2,1,51.50008,-0.01632,DLR-S
940GZZDLSOQ-1002074-LSC-5,940GZZDLSOQ,LSC,5,0,51.50012,-0.01668,LSC
940GZZDLSOQ-1002074-RSC-6,940GZZDLSOQ,RSC,6,0,51.49996,-0.01527,RSC
940GZZDLSOQ-1002074-SOUL-1,940GZZDLSOQ,SOUL,1,0,51.50013,-0.01658,SOUL
940GZZDLSOQ-1002074-SOUR-4,940GZZDLSOQ,SOUR,4,0,51.50005,-0.01597,SOUR
940GZZDLSTL-1003005-B+R-5,940GZZDLSTL,B+R,5,0,51.52072,0.00454,B+R
940GZZDLSTL-1003005-BOOKH-3,940GZZDLSTL,BOOKH,3,1,51.52064,0.00422,BOOKH
940GZZDLSTL-1003005-BUS-6,940GZZDLSTL,BUS,6,0,51.52091,0.00445,BUS
940GZZDLSTL-1003005-DLRN-4,940GZZDLSTL,DLRN,4,0,51.5207,0.00425,DLRN
940GZZDLSTL-1003005-DLRS-7,940GZZDLSTL,DLRS,7,0,51.52066,0.00435,DLRS
940GZZDLSTL-1003005-STARL-1,940GZZDLSTL,STARL,1,0,51.52082,0.0044,STARL
940GZZDLSTL-1003005-STEPH-2,940GZZDLSTL,STEPH,2,0,51.52085,0.00376,STEPH
940GZZDLWFE-1002083-BUS-4,940GZZDLWFE,BUS,4,0,51.50899,-0.02674,BUS
940GZZDLWFE-1002083-DLR-E-2,940GZZDLWFE,DLR-E,2,1,51.50943,-0.02663,DLR-E
940GZZDLWFE-1002083-DLR-W-3,940GZZDLWFE,DLR-W,3,1,51.50938,-0.02667,DLR-W
940GZZDLWFE-1002083-WFERR-5,940GZZDLWFE,WFERR,5,0,51.50888,-0.02517,WFERR
940GZZDLWFE-1002083-WIDR-1,940GZZDLWFE,WIDR,1,0,51.50942,-0.02661,WIDR
940GZZDLWIQ-1002084-CONC-4,940GZZDLWIQ,CONC,4,1,51.50698,-0.0204,CONC
940GZZDLWIQ-1002084-DLR-N-3,940GZZDLWIQ,DLR-N,3,2,51.50699,-0.02054,DLR-N
940GZZDLWIQ-1002084-DLR-S-2,940GZZDLWIQ,DLR-S,2,2,51.50701,-0.02037,DLR-S
940GZZDLWIQ-1002084-MARKE-1,940GZZDLWIQ,MARKE,1,0,51.50744,-0.02051,MARKE
940GZZDLWSV-1002098-Bus-2,940GZZDLWSV,Bus,2,0,51.50287,0.02337,Bus
940GZZDLWSV-1002098-DLR-E-1,940GZZDLWSV,DLR-E,1,1,51.50283,0.02262,DLR-E
940GZZDLWSV-1002098-DLR-W-4,940GZZDLWSV,DLR-W,4,1,51.50276,0.02262,DLR-W
940GZZDLWSV-1002098-Entr-3,940GZZDLWSV,Entr,3,0,51.50285,0.02275,Entr
940GZZDLWSV-1002098-MET-5,940GZZDLWSV,MET,5,0,51.50281,0.02283,MET
940GZZLUACT-1000002-A-GUN-6,940GZZLUACT,A-GUN,6,0,51.50301,-0.28042,A-GUN
940GZZLUACT-1000002-B-BOL-7,940GZZLUACT,B-BOL,7,0,51.50324,-0.27991,B-BOL
940GZZLUACT-1000002-BookH-8,940GZZLUACT,BookH,8,1,51.50299,-0.28054,BookH
940GZZLUACT-1000002-Bus-1,940GZZLUACT,Bus,1,0,51.50327,-0.28031,Bus
940GZZLUACT-1000002-DisEB-3,940GZZLUACT,DisEB,3,-1,51.50286,-0.27998,DisEB
940GZZLUACT-1000002-DisWB-2,940GZZLUACT,DisWB,2,-1,51.50277,-0.28024,DisWB
940GZZLUACT-1000002-MET-9,940GZZLUACT,MET,9,0,51.50306,-0.28046,MET
940GZZLUACT-1000002-PicEB-5,940GZZLUACT,PicEB,5,-1,51.50274,-0.27994,PicEB
940GZZLUACT-1000002-PicWB-4,940GZZLUACT,PicWB,4,-1,51.50275,-0.28008,PicWB
940GZZLUACY-1000008-A-JUN-5,940GZZLUACY,A-JUN,5,-1,51.56524,-0.13476,A-JUN
940GZZLUACY-1000008-B-HIG-2,940GZZLUACY,B-HIG,2,0,51.56568,-0.13493,B-HIG
940GZZLUACY-1000008-BookH-4,940GZZLUACY,BookH,4,-1,51.56548,-0.13485,BookH
940GZZLUACY-1000008-Bus-1,940GZZLUACY,Bus,1,0,51.56537,-0.13477,Bus
940GZZLUACY-1000008-Con-6,940GZZLUACY,Con,6,-2,51.56491,-0.13502,Con
940GZZLUACY-1000008-MET-7,940GZZLUACY,MET,7,0,51.56548,-0.13482,MET
940GZZLUACY-1000008-NorNB-3,940GZZLUACY,NorNB,3,-3,51.56461,-0.13511,NorNB
940GZZLUACY-1000008-NorSB-8,940GZZLUACY,NorSB,8,-3,51.56462,-0.13497,NorSB
940GZZLUADE-1000004-A-W/C-4,940GZZLUADE,A-W/C,4,0,51.5153,-0.07208,A-W/C
940GZZLUADE-1000004-BookE-15,940GZZLUADE,BookE,15,-2,51.51591,-0.06998,BookE
940GZZLUADE-1000004-BookW-14,940GZZLUADE,BookW,14,-2,51.51519,-0.07192,BookW
940GZZLUADE-1000004-BusCF-1,940GZZLUADE,BusCF,1,0,51.51572,-0.07228,BusCF
940GZZLUADE-1000004-B-W-N-13,940GZZLUADE,B-W-N,13,0,51.51602,-0.07002,B-W-N
940GZZLUADE-1000004-C-W-S-12,940GZZLUADE,C-W-S,12,0,51.5158,-0.06997,C-W-S
940GZZLUADE-1000004-DisEB-2,940GZZLUADE,DisEB,2,-3,51.51562,-0.07093,DisEB
940GZZLUADE-1000004-DisWB-3,940GZZLUADE,DisWB,3,-3,51.51552,-0.07086,DisWB
940GZZLUADE-1000004-D-L/C-5,940GZZLUADE,D-L/C,5,0,51.51472,-0.07088,D-L/C
940GZZLUADE-1000004-E-CO1-6,940GZZLUADE,E-CO1,6,0,51.51513,-0.07172,E-CO1
940GZZLUADE-1000004-F-CO2-7,940GZZLUADE,F-CO2,7,0,51.51511,-0.07182,F-CO2
940GZZLUADE-1000004-MET-9,940GZZLUADE,MET,9,0,51.51544,-0.07124,MET
940GZZLUAGL-1000007-A-UPP-4,940GZZLUAGL,A-UPP,4,0,51.53279,-0.10599,A-UPP
940GZZLUAGL-1000007-BookH-5,940GZZLUAGL,BookH,5,0,51.53279,-0.10599,BookH
940GZZLUAGL-1000007-Bus-1,940GZZLUAGL,Bus,1,0,51.5336,-0.10558,Bus
940GZZLUAGL-1000007-BUSSO-3,940GZZLUAGL,BUSSO,3,0,51.53184,-0.10635,BUSSO
940GZZLUAGL-1000007-MaCon-6,940GZZLUAGL,MaCon,6,-1,51.53199,-0.10627,MaCon
940GZZLUAGL-1000007-MET-8,940GZZLUAGL,MET,8,0,51.53176,-0.10539,MET
940GZZLUAGL-1000007-NorNB-2,940GZZLUAGL,NorNB,2,-2,51.5318,-0.10603,NorNB
940GZZLUAGL-1000007-NorSB-7,940GZZLUAGL,NorSB,7,-2,51.5318,-0.10595,NorSB
940GZZLUALD-1000003-ALDGA-6,940GZZLUALD,ALDGA,6,0,51.51405,-0.07528,ALDGA
940GZZLUALD-1000003-BookH-7,940GZZLUALD,BookH,7,0,51.51399,-0.07554,BookH
940GZZLUALD-1000003-BusNR-8,940GZZLUALD,BusNR,8,0,51.51405,-0.07512,BusNR
940GZZLUALD-1000003-CirNB-4,940GZZLUALD,CirNB,4,-1,51.51415,-0.07575,CirNB
940GZZLUALD-1000003-CirSB-3,940GZZLUALD,CirSB,3,-1,51.51414,-0.07551,CirSB
940GZZLUALD-1000003-MET-9,940GZZLUALD,MET,9,0,51.51424,-0.07569,MET
940GZZLUALD-1000003-MetEB-2,940GZZLUALD,MetEB,2,-1,51.51418,-0.07563,MetEB
940GZZLUALD-1000003-MetWB-5,940GZZLUALD,MetWB,5,-1,51.51417,-0.07568,MetWB
940GZZLUALP-1000005-A-EAL-4,940GZZLUALP,A-EAL,4,0,51.54063,-0.29913,A-EAL
940GZZLUALP-1000005-BookH-5,940GZZLUALP,BookH,5,0,51.54067,-0.29907,BookH
940GZZLUALP-1000005-Bus-1,940GZZLUALP,Bus,1,0,51.54069,-0.29893,Bus
940GZZLUALP-1000005-MET-6,940GZZLUALP,MET,6,0,51.54063,-0.29961,MET
940GZZLUALP-1000005-PicEB-2,940GZZLUALP,PicEB,2,1,51.54072,-0.29984,PicEB
940GZZLUALP-1000005-PicWB-3,940GZZLUALP,PicWB,3,1,51.54065,-0.29977,PicWB
940GZZLUASG-1000009-A-BOW-5,940GZZLUASG,A-BOW,5,0,51.61606,-0.1334,A-BOW
940GZZLUASG-1000009-B+R-8,940GZZLUASG,B+R,8,0,51.61624,-0.13369,B+R
940GZZLUASG-1000009-B-CAR-6,940GZZLUASG,B-CAR,6,0,51.6163,-0.13389,B-CAR
940GZZLUASG-1000009-BookH-7,940GZZLUASG,BookH,7,0,51.6162,-0.1334,BookH
940GZZLUASG-1000009-Bridg-10,940GZZLUASG,Bridg,10,-1,51.61628,-0.13317,Bridg
940GZZLUASG-1000009-Bus-1,940GZZLUASG,Bus,1,0,51.6162,-0.1334,Bus
940GZZLUASG-1000009-MET-11,940GZZLUASG,MET,11,0,51.61644,-0.13306,MET
940GZZLUASG-1000009-P+R-9,940GZZLUASG,P+R,9,-1,51.61607,-0.1341,P+R
940GZZLUASG-1000009-Pic34-4,940GZZLUASG,Pic34,4,-2,51.61623,-0.13298,Pic34
940GZZLUASG-1000009-Picc1-2,940GZZLUASG,Picc1,2,-2,51.61625,-0.13323,Picc1
940GZZLUASG-1000009-Picc2-3,940GZZLUASG,Picc2,3,-2,51.61625,-0.13313,Picc2
940GZZLUASL-1000010-A-GIL-3,940GZZLUASL,A-GIL,3,0,51.5584,-0.10568,A-GIL
940GZZLUASL-1000010-BookH-4,940GZZLUASL,BookH,4,0,51.55846,-0.10566,BookH
940GZZLUASL-1000010-Bus-2,940GZZLUASL,Bus,2,0,51.55847,-0.10523,Bus
940GZZLUASL-1000010-Picca-1,940GZZLUASL,Picca,1,-2,51.55848,-0.10757,Picca
940GZZLUASL-1000010-PicWB-5,940GZZLUASL,PicWB,5,-2,51.55837,-0.10741,PicWB
940GZZLUBBB-1000032-A-SLS-4,940GZZLUBBB,A-SLS,4,0,51.52473,-0.01144,A-SLS
940GZZLUBBB-1000032-BookH-5,940GZZLUBBB,BookH,5,0,51.52473,-0.01144,BookH
940GZZLUBBB-1000032-B-OPS-6,940GZZLUBBB,B-OPS,6,-1,51.52478,-0.01107,B-OPS
940GZZLUBBB-1000032-BusD-9,940GZZLUBBB,BusD,9,0,51.52334,-0.01248,BusD
940GZZLUBBB-1000032-BusN-7,940GZZLUBBB,BusN,7,0,51.52433,-0.01119,BusN
940GZZLUBBB-1000032-BusS-1,940GZZLUBBB,BusS,1,0,51.52452,-0.011,BusS
940GZZLUBBB-1000032-DisEB-2,940GZZLUBBB,DisEB,2,-1,51.52476,-0.01202,DisEB
940GZZLUBBB-1000032-DisWB-3,940GZZLUBBB,DisWB,3,-1,51.52469,-0.01196,DisWB
940GZZLUBBB-1000032-MET-8,940GZZLUBBB,MET,8,0,51.52484,-0.01154,MET
940GZZLUBBN-1000014-A-ALD-4,940GZZLUBBN,A-ALD,4,0,51.52031,-0.09753,A-ALD
940GZZLUBBN-1000014-BookH-5,940GZZLUBBN,BookH,5,-1,51.52031,-0.09753,BookH
940GZZLUBBN-1000014-Bus-1,940GZZLUBBN,Bus,1,0,51.52057,-0.09761,Bus
940GZZLUBBN-1000014-BWSLL-23,940GZZLUBBN,BWSLL,23,-2,51.51981,-0.09899,BWSLL
940GZZLUBBN-1000014-EUL-19,940GZZLUBBN,EUL,19,-3,51.51981,-0.09899,EUL
940GZZLUBBN-1000014-HamEB-2,940GZZLUBBN,HamEB,2,-2,51.52025,-0.09801,HamEB
940GZZLUBBN-1000014-HamWB-3,940GZZLUBBN,HamWB,3,-2,51.52018,-0.09803,HamWB
940GZZLUBBN-1000014-LLB-15,940GZZLUBBN,LLB,15,0,51.51957,-0.09939,LLB
940GZZLUBBN-1000014-LLBH-20,940GZZLUBBN,LLBH,20,0,51.51957,-0.09939,LLBH
940GZZLUBDS-1000028-A-BOU-2,940GZZLUBDS,A-BOU,2,1,51.60693,-0.12456,A-BOU
940GZZLUBDS-1000028-B-BRO-3,940GZZLUBDS,B-BRO,3,0,51.60693,-0.1243,B-BRO
940GZZLUBDS-1000028-BookH-5,940GZZLUBDS,BookH,5,1,51.60693,-0.12456,BookH
940GZZLUBDS-1000028-BusAB-6,940GZZLUBDS,BusAB,6,0,51.60717,-0.12502,BusAB
940GZZLUBDS-1000028-BusCD-1,940GZZLUBDS,BusCD,1,0,51.6074,-0.12377,BusCD
940GZZLUBDS-1000028-MET-7,940GZZLUBDS,MET,7,0,51.60703,-0.12423,MET
940GZZLUBDS-1000028-PicEB-4,940GZZLUBDS,PicEB,4,-1,51.60712,-0.12469,PicEB
940GZZLUBDS-1000028-PicWB-8,940GZZLUBDS,PicWB,8,-1,51.6073,-0.12448,PicWB
940GZZLUBEC-1000019-A-GAL-4,940GZZLUBEC,A-GAL,4,0,51.5404,0.12751,A-GAL
940GZZLUBEC-1000019-BookH-5,940GZZLUBEC,BookH,5,0,51.54036,0.12751,BookH
940GZZLUBEC-1000019-Bus-1,940GZZLUBEC,Bus,1,0,51.53999,0.12752,Bus
940GZZLUBEC-1000019-DisEB-2,940GZZLUBEC,DisEB,2,-1,51.54037,0.127,DisEB
940GZZLUBEC-1000019-DisWB-3,940GZZLUBEC,DisWB,3,-1,51.5403,0.12707,DisWB
940GZZLUBEC-1000019-MET-6,940GZZLUBEC,MET,6,0,51.54033,0.12702,MET
940GZZLUBKE-1000016-BookH-5,940GZZLUBKE,BookH,5,0,51.58581,0.0885,BookH
940GZZLUBKE-1000016-Bus-1,940GZZLUBKE,Bus,1,0,51.58728,0.08519,Bus
940GZZLUBKE-1000016-CenEB-2,940GZZLUBKE,CenEB,2,0,51.58579,0.0886,CenEB
940GZZLUBKE-1000016-CenWB-3,940GZZLUBKE,CenWB,3,0,51.58576,0.08867,CenWB
940GZZLUBKE-1000016-Footb-6,940GZZLUBKE,Footb,6,1,51.58533,0.08863,Footb
940GZZLUBKE-1000016-MET-7,940GZZLUBKE,MET,7,0,51.58569,0.08858,MET
940GZZLUBKE-1000016-STATI-4,940GZZLUBKE,STATI,4,0,51.58582,0.08836,STATI
940GZZLUBKH-1000033-A-VIC-2,940GZZLUBKH,A-VIC,2,0,51.62662,0.04653,A-VIC
940GZZLUBKH-1000033-B-ALB-5,940GZZLUBKH,B-ALB,5,0,51.62521,0.04708,B-ALB
940GZZLUBKH-1000033-BookH-4,940GZZLUBKH,BookH,4,1,51.62663,0.04653,BookH
940GZZLUBKH-1000033-CenEB-3,940GZZLUBKH,CenEB,3,-1,51.62648,0.0469,CenEB
940GZZLUBKH-1000033-CenWB-8,940GZZLUBKH,CenWB,8,-1,51.62647,0.04703,CenWB
940GZZLUBKH-1000033-C-QUE-6,940GZZLUBKH,C-QUE,6,0,51.6253,0.04622,C-QUE
940GZZLUBKH-1000033-MET-9,940GZZLUBKH,MET,9,0,51.6266,0.04676,MET
940GZZLUBLG-1000022-A-ROM-4,940GZZLUBLG,A-ROM,4,0,51.52732,-0.05527,A-ROM
940GZZLUBLG-1000022-B-BET-7,940GZZLUBLG,B-BET,7,0,51.52739,-0.0556,B-BET
940GZZLUBLG-1000022-B-C-W-6,940GZZLUBLG,B-C-W,6,0,51.52717,-0.05544,B-C-W
940GZZLUBLG-1000022-BookH-8,940GZZLUBLG,BookH,8,-1,51.52717,-0.05523,BookH
940GZZLUBLG-1000022-BusA-1,940GZZLUBLG,BusA,1,0,51.52813,-0.05511,BusA
940GZZLUBLG-1000022-BusB-9,940GZZLUBLG,BusB,9,0,51.52714,-0.05449,BusB
940GZZLUBLG-1000022-BusC-10,940GZZLUBLG,BusC,10,0,51.52687,-0.05564,BusC
940GZZLUBLG-1000022-BusD-11,940GZZLUBLG,BusD,11,0,51.5275,-0.05676,BusD
940GZZLUBLG-1000022-C-C-E-5,940GZZLUBLG,C-C-E,5,0,51.52781,-0.05545,C-C-E
940GZZLUBLG-1000022-CenEB-2,940GZZLUBLG,CenEB,2,-2,51.52731,-0.05458,CenEB
940GZZLUBLG-1000022-CenWB-12,940GZZLUBLG,CenWB,12,-2,51.52717,-0.05457,CenWB
940GZZLUBLG-1000022-MET-3,940GZZLUBLG,MET,3,0,51.52722,-0.05551,MET
940GZZLUBMY-1000021-A-JAM-3,940GZZLUBMY,A-JAM,3,0,51.49814,-0.06363,A-JAM
940GZZLUBMY-1000021-BookH-1,940GZZLUBMY,BookH,1,0,51.49803,-0.06361,BookH
940GZZLUBMY-1000021-Bus-4,940GZZLUBMY,Bus,4,0,51.49805,-0.06479,Bus
940GZZLUBMY-1000021-Jubil-2,940GZZLUBMY,Jubil,2,-2,51.49784,-0.06409,Jubil
940GZZLUBMY-1000021-JubWB-9,940GZZLUBMY,JubWB,9,-2,51.49766,-0.06395,JubWB
940GZZLUBMY-1000021-LoHal-7,940GZZLUBMY,LoHal,7,-1,51.49786,-0.06351,LoHal
940GZZLUBMY-1000021-MET-8,940GZZLUBMY,MET,8,0,51.49795,-0.06377,MET
940GZZLUBOR-1000026-A-BOR-2,940GZZLUBOR,A-BOR,2,0,51.50123,-0.0934,A-BOR
940GZZLUBOR-1000026-BookH-1,940GZZLUBOR,BookH,1,0,51.50122,-0.0934,BookH
940GZZLUBOR-1000026-Bus-4,940GZZLUBOR,Bus,4,0,51.50091,-0.09374,Bus
940GZZLUBOR-1000026-BusEF-6,940GZZLUBOR,BusEF,6,0,51.50028,-0.09218,BusEF
940GZZLUBOR-1000026-MET-7,940GZZLUBOR,MET,7,0,51.5012,-0.09337,MET
940GZZLUBOR-1000026-NorNB-3,940GZZLUBOR,NorNB,3,-1,51.50098,-0.09351,NorNB
940GZZLUBOR-1000026-NorSB-5,940GZZLUBOR,NorSB,5,-2,51.50094,-0.0936,NorSB
940GZZLUBOS-1000027-A-BOS-4,940GZZLUBOS,A-BOS,4,0,51.49585,-0.32446,A-BOS
940GZZLUBOS-1000027-BookH-5,940GZZLUBOS,BookH,5,0,51.49574,-0.32427,BookH
940GZZLUBOS-1000027-Bus-1,940GZZLUBOS,Bus,1,0,51.49586,-0.32471,Bus
940GZZLUBOS-1000027-MET-6,940GZZLUBOS,MET,6,0,51.49563,-0.32494,MET
940GZZLUBOS-1000027-PicEB-2,940GZZLUBOS,PicEB,2,-1,51.4957,-0.32495,PicEB
940GZZLUBOS-1000027-PicWB-3,940GZZLUBOS,PicWB,3,-1,51.49563,-0.32498,PicWB
940GZZLUBSC-1000017-A-BAR-5,940GZZLUBSC,A-BAR,5,0,51.49037,-0.21355,A-BAR
940GZZLUBSC-1000017-BookH-6,940GZZLUBSC,BookH,6,0,51.49037,-0.21355,BookH
940GZZLUBSC-1000017-Bus-7,940GZZLUBSC,Bus,7,0,51.49059,-0.21308,Bus
940GZZLUBSC-1000017-DisEB-1,940GZZLUBSC,DisEB,1,-1,51.49042,-0.2142,DisEB
940GZZLUBSC-1000017-DisWB-2,940GZZLUBSC,DisWB,2,-1,51.49024,-0.21416,DisWB
940GZZLUBSC-1000017-MET-8,940GZZLUBSC,MET,8,0,51.49031,-0.21356,MET
940GZZLUBSC-1000017-PicEB-3,940GZZLUBSC,PicEB,3,-1,51.49036,-0.21403,PicEB
940GZZLUBSC-1000017-PicWB-4,940GZZLUBSC,PicWB,4,-1,51.49033,-0.21392,PicWB
940GZZLUBST-1000011-A-M-N-10,940GZZLUBST,A-M-N,10,0,51.52246,-0.15695,A-M-N
940GZZLUBST-1000011-BakNB-3,940GZZLUBST,BakNB,3,-4,51.52315,-0.15745,BakNB
940GZZLUBST-1000011-BakSB-2,940GZZLUBST,BakSB,2,-5,51.52315,-0.15751,BakSB
940GZZLUBST-1000011-B-M-S-11,940GZZLUBST,B-M-S,11,0,51.52222,-0.15628,B-M-S
940GZZLUBST-1000011-BookB-13,940GZZLUBST,BookB,13,0,51.52252,-0.15743,BookB
940GZZLUBST-1000011-BookC-15,940GZZLUBST,BookC,15,-2,51.52235,-0.15634,BookC
940GZZLUBST-1000011-BookM-14,940GZZLUBST,BookM,14,-1,51.52258,-0.157,BookM
940GZZLUBST-1000011-BusAB-1,940GZZLUBST,BusAB,1,0,51.52308,-0.15777,BusAB
940GZZLUBST-1000011-BusDE-17,940GZZLUBST,BusDE,17,0,51.52244,-0.1562,BusDE
940GZZLUBST-1000011-BusW-20,940GZZLUBST,BusW,20,0,51.52209,-0.15886,BusW
940GZZLUBST-1000011-C-BAK-12,940GZZLUBST,C-BAK,12,0,51.52268,-0.1577,C-BAK
940GZZLUBST-1000011-D-M-C-16,940GZZLUBST,D-M-C,16,0,51.52232,-0.15738,D-M-C
940GZZLUBST-1000011-HamEB-4,940GZZLUBST,HamEB,4,-3,51.52227,-0.15684,HamEB
940GZZLUBST-1000011-HamWB-5,940GZZLUBST,HamWB,5,-3,51.52225,-0.15669,HamWB
940GZZLUBST-1000011-JubNB-7,940GZZLUBST,JubNB,7,-4,51.52323,-0.15768,JubNB
940GZZLUBST-1000011-JubSB-6,940GZZLUBST,JubSB,6,-5,51.52327,-0.15784,JubSB
940GZZLUBST-1000011-MET-21,940GZZLUBST,MET,21,0,51.52288,-0.15713,MET
940GZZLUBST-1000011-MetEB-9,940GZZLUBST,MetEB,9,-2,51.52284,-0.15669,MetEB
940GZZLUBST-1000011-MetWB-8,940GZZLUBST,MetWB,8,-2,51.52285,-0.15686,MetWB
940GZZLUBST-1000011-MidCo-19,940GZZLUBST,MidCo,19,-3,51.52329,-0.15732,MidCo
940GZZLUBTK-1000034-A-WAT-4,940GZZLUBTK,A-WAT,4,0,51.60259,-0.26398,A-WAT
940GZZLUBTK-1000034-BookH-5,940GZZLUBTK,BookH,5,0,51.60259,-0.26397,BookH
940GZZLUBTK-1000034-Bus-1,940GZZLUBTK,Bus,1,0,51.60263,-0.26379,Bus
940GZZLUBTK-1000034-MET-3,940GZZLUBTK,MET,3,0,51.60277,-0.26405,MET
940GZZLUBTK-1000034-NorNB-2,940GZZLUBTK,NorNB,2,-1,51.60285,-0.26413,NorNB
940GZZLUBTK-1000034-NorSB-6,940GZZLUBTK,NorSB,6,-1,51.60287,-0.26406,NorSB
940GZZLUBTX-1000030-A-HIG-5,940GZZLUBTX,A-HIG,5,0,51.57674,-0.21319,A-HIG
940GZZLUBTX-1000030-B-HEA-4,940GZZLUBTX,B-HEA,4,1,51.57707,-0.21336,B-HEA
940GZZLUBTX-1000030-BookH-6,940GZZLUBTX,BookH,6,0,51.57682,-0.21337,BookH
940GZZLUBTX-1000030-Bus-1,940GZZLUBTX,Bus,1,0,51.57645,-0.21314,Bus
940GZZLUBTX-1000030-MET-3,940GZZLUBTX,MET,3,0,51.57665,-0.21362,MET
940GZZLUBTX-1000030-NorNB-2,940GZZLUBTX,NorNB,2,1,51.57667,-0.21369,NorNB
940GZZLUBTX-1000030-NorSB-7,940GZZLUBTX,NorSB,7,1,51.5767,-0.21362,NorSB
940GZZLUBWR-1000029-A-BOW-4,940GZZLUBWR,A-BOW,4,0,51.52712,-0.02501,A-BOW
940GZZLUBWR-1000029-BookH-5,940GZZLUBWR,BookH,5,1,51.52696,-0.02475,BookH
940GZZLUBWR-1000029-Bus-1,940GZZLUBWR,Bus,1,0,51.52721,-0.02506,Bus
940GZZLUBWR-1000029-DisEB-2,940GZZLUBWR,DisEB,2,-1,51.52695,-0.02504,DisEB
940GZZLUBWR-1000029-DisWB-3,940GZZLUBWR,DisWB,3,-1,51.5269,-0.02497,DisWB
940GZZLUBWR-1000029-MET-6,940GZZLUBWR,MET,6,0,51.52694,-0.02513,MET
940GZZLUBWT-1000018-A-QUE-2,940GZZLUBWT,A-QUE,2,0,51.51239,-0.18769,A-QUE
940GZZLUBWT-1000018-BookH-4,940GZZLUBWT,BookH,4,0,51.51239,-0.18769,BookH
940GZZLUBWT-1000018-Bus-1,940GZZLUBWT,Bus,1,0,51.51262,-0.18754,Bus
940GZZLUBWT-1000018-DisEB-3,940GZZLUBWT,DisEB,3,-1,51.51227,-0.18815,DisEB
940GZZLUBWT-1000018-DisWB-5,940GZZLUBWT,DisWB,5,-1,51.51232,-0.18821,DisWB
940GZZLUBWT-1000018-MET-6,940GZZLUBWT,MET,6,0,51.51228,-0.18794,MET
940GZZLUBZP-1000020-A-BEL-2,940GZZLUBZP,A-BEL,2,0,51.55041,-0.16447,A-BEL
940GZZLUBZP-1000020-BookH-4,940GZZLUBZP,BookH,4,1,51.55047,-0.16435,BookH
940GZZLUBZP-1000020-Bus-1,940GZZLUBZP,Bus,1,0,51.55068,-0.16517,Bus
940GZZLUBZP-1000020-LoCon-5,940GZZLUBZP,LoCon,5,-4,51.55033,-0.16439,LoCon
940GZZLUBZP-1000020-MET-6,940GZZLUBZP,MET,6,0,51.55031,-0.16465,MET
940GZZLUBZP-1000020-NorSB-7,940GZZLUBZP,NorSB,7,-5,51.55039,-0.16464,NorSB
940GZZLUBZP-1000020-North-3,940GZZLUBZP,North,3,-5,51.55033,-0.16476,North
940GZZLUCAR-1000035-A-CAL-4,940GZZLUCAR,A-CAL,4,0,51.54857,-0.11812,A-CAL
940GZZLUCAR-1000035-BookH-3,940GZZLUCAR,BookH,3,0,51.5486,-0.11848,BookH
940GZZLUCAR-1000035-Bus-1,940GZZLUCAR,Bus,1,0,51.5488,-0.11805,Bus
940GZZLUCAR-1000035-MET-5,940GZZLUCAR,MET,5,0,51.54852,-0.11849,MET
940GZZLUCAR-1000035-PiccN-6,940GZZLUCAR,PiccN,6,-1,51.54868,-0.11818,PiccN
940GZZLUCAR-1000035-PiccS-2,940GZZLUCAR,PiccS,2,-1,51.54864,-0.11816,PiccS
940GZZLUCFM-1000043-A-HAV-2,940GZZLUCFM,A-HAV,2,0,51.54395,-0.15351,A-HAV
940GZZLUCFM-1000043-BookH-6,940GZZLUCFM,BookH,6,0,51.54414,-0.15383,BookH
